
央视频道,#genre#
四川卫视,http://113.57.111.4:1111/tsfile/live/1032_1.m3u8$LR•IPV4•25『线路25』
东南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8$LR•IPV6•21『线路1』
东南卫视,http://a21709.tv.netsite.cc/proxy/698479958/698479958.m3u8$LR•IPV4•21『线路2』
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8$LR•IPV4•21『线路3』
东南卫视,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8$LR•IPV4•21『线路4』
东南卫视,http://8.138.7.223/tv/dl/careryun.php?id=33$LR•IPV4•21『线路5』
东南卫视,https://live.mxdyeah.top/live.php?id=dongnanHD$LR•IPV4•21『线路6』
东南卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226341/index.m3u8?IASHttpSessionId=$LR•IPV4•21『线路7』
东南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dnws$LR•IPV4•21『线路8』
东南卫视,http://k.061899.xyz/m.php?id=dnws$LR•IPV4•21『线路9』
东南卫视,http://t.061899.xyz/tl/tl.php?id=dnws$LR•IPV4•21『线路10』
东南卫视,http://39.134.67.108/PLTV/88888888/224/3221225950/1.m3u8$LR•IPV4•21『线路11』
东南卫视,http://39.134.67.108/PLTV/88888888/224/3221226038/1.m3u8$LR•IPV4•21『线路12』
东南卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226341$LR•IPV4•21『线路13』
东南卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/dongnanHD/__op/default/__f/index.m3u8$LR•IPV4•21『线路14』
东南卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/dongnanHD/__op/default/__f/index.m3u8$LR•IPV4•21『线路15』
东南卫视,http://[2409:8087:1a01:df::4035]:80/TVOD/88888888/224/3221225950/main.m3u8$LR•IPV6•21『线路16』
东南卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873473.m3u8$LR•IPV4•21『线路17』
东南卫视,http://36.32.174.67:60080/newlive/live/hls/33/live.m3u8$LR•IPV4•21『线路18』
东南卫视,http://58.19.43.46:9901/tsfile/live/1046_1.m3u8$LR•IPV4•21『线路19』
东南卫视,http://218.89.240.144:59901/tsfile/live/0137_1.m3u8$LR•IPV4•21『线路20』
东南卫视,http://113.25.252.226:9901/tsfile/live/0137_1.m3u8$LR•IPV4•21『线路21』
深圳卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8$LR•IPV6•24『线路1』
深圳卫视,http://a21709.tv.netsite.cc/proxy/457534194/457534194.m3u8$LR•IPV4•24『线路2』
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8$LR•IPV4•24『线路3』
深圳卫视,http://39.150.96.141:65535/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•24『线路4』
深圳卫视,http://8.138.7.223/tv/dl/douyincdn.php?id=23$LR•IPV4•24『线路5』
深圳卫视,http://iptv.huuc.edu.cn/hls/szhd.m3u8$LR•IPV4•24『线路6』
深圳卫视,http://120.76.248.139/live/bfgd/4200000100.m3u8$LR•IPV4•24『线路7』
深圳卫视,http://yncbn.ks-cdn.gitv.tv/gitv_live/G_SHENZHEN-HQ/G_SHENZHEN-HQ.m3u8$LR•IPV4•24『线路8』
深圳卫视,https://live.mxdyeah.top/live.php?id=shenzhenHD$LR•IPV4•24『线路9』
深圳卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226313/index.m3u8?IASHttpSessionId=$LR•IPV4•24『线路10』
深圳卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=szws$LR•IPV4•24『线路11』
深圳卫视,http://k.061899.xyz/m.php?id=szws$LR•IPV4•24『线路12』
深圳卫视,http://t.061899.xyz/tl/tl.php?id=szws$LR•IPV4•24『线路13』
深圳卫视,http://sh.lnott.top:880/dx61.m3u8$LR•IPV4•24『线路14』
深圳卫视,http://39.134.67.108/PLTV/88888888/224/3221225943/1.m3u8$LR•IPV4•24『线路15』
深圳卫视,http://39.134.67.108/PLTV/88888888/224/3221225997/1.m3u8$LR•IPV4•24『线路16』
深圳卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226313$LR•IPV4•24『线路17』
深圳卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/shenzhenHD/__op/default/__f/index.m3u8$LR•IPV4•24『线路18』
深圳卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/shenzhenHD/__op/default/__f/index.m3u8$LR•IPV4•24『线路19』
深圳卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873474.m3u8$LR•IPV4•24『线路20』
深圳卫视,http://iptv.huuc.edu.cn/hls/szhd.m3u8$LR•IPV4•24『线路21』
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8$LR•IPV4•24『线路22』
深圳卫视,http://124.116.183.146:9901/tsfile/live/0126_1.m3u8$LR•IPV4•24『线路23』
深圳卫视,http://183.11.239.36:808/hls/45/index.m3u8$LR•IPV4•24『线路24』
广东卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8$LR•IPV6•24『线路1』
广东卫视,http://a21709.tv.netsite.cc/proxy/573869971/573869971.m3u8$LR•IPV4•24『线路2』
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8$LR•IPV4•24『线路3』
广东卫视,http://222.169.85.8:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•24『线路4』
广东卫视,http://8.138.7.223/tv/dl/careryun.php?id=27$LR•IPV4•24『线路5』
广东卫视,http://183.215.134.239:19901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•24『线路6』
广东卫视,http://120.76.248.139/live/bfgd/4200000092.m3u8$LR•IPV4•24『线路7』
广东卫视,https://migu.188766.xyz/?migutoken=9e1315f439f1b68bba11ab674c5bb5f5&id=%E5%B9%BF%E4%B8%9C%E5%8D%AB%E8%A7%86&pp=1$LR•IPV4•24『线路8』
广东卫视,https://live.mxdyeah.top/live.php?id=guangdongHD$LR•IPV4•24『线路9』
广东卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226248/index.m3u8?IASHttpSessionId=$LR•IPV4•24『线路10』
广东卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gdws$LR•IPV4•24『线路11』
广东卫视,http://k.061899.xyz/m.php?id=gdws$LR•IPV4•24『线路12』
广东卫视,http://t.061899.xyz/tl/tl.php?id=gdws$LR•IPV4•24『线路13』
广东卫视,http://sh.lnott.top:880/dx40.m3u8$LR•IPV4•24『线路14』
广东卫视,http://39.134.67.108/PLTV/88888888/224/3221225962/1.m3u8$LR•IPV4•24『线路15』
广东卫视,http://39.134.67.108/PLTV/88888888/224/3221225966/1.m3u8$LR•IPV4•24『线路16』
广东卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226248$LR•IPV4•24『线路17』
广东卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/guangdongHD/__op/default/__f/index.m3u8$LR•IPV4•24『线路18』
广东卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/guangdongHD/__op/default/__f/index.m3u8$LR•IPV4•24『线路19』
广东卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873459.m3u8$LR•IPV4•24『线路20』
广东卫视,http://satellitepull.cnr.cn/live/wxgdws/playlist.m3u8$LR•IPV4•24『线路21』
广东卫视,http://120.238.94.10:9901/tsfile/live/1008_1.m3u8$LR•IPV4•24『线路22』
广东卫视,http://124.116.183.146:9901/tsfile/live/0125_1.m3u8$LR•IPV4•24『线路23』
广东卫视,http://113.25.252.226:9901/tsfile/live/0125_1.m3u8$LR•IPV4•24『线路24』
广西卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226549/index.m3u8$LR•IPV6•20『线路1』
广西卫视,http://a21709.tv.netsite.cc/proxy/102904669/102904669.m3u8$LR•IPV4•20『线路2』
广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226549/index.m3u8$LR•IPV4•20『线路3』
广西卫视,https://hlscdn.liangtv.cn/live/de0f97348eb84f62aa6b7d8cf0430770/dd505d87880c478f901f38560ca4d4e6.m3u8$LR•IPV4•20『线路4』
广西卫视,http://221.2.148.205:8154/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•20『线路5』
广西卫视,https://live.mxdyeah.top/live.php?id=guangxiHD$LR•IPV4•20『线路6』
广西卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226549/index.m3u8?IASHttpSessionId=$LR•IPV4•20『线路7』
广西卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gxws$LR•IPV4•20『线路8』
广西卫视,http://k.061899.xyz/m.php?id=gxws$LR•IPV4•20『线路9』
广西卫视,http://t.061899.xyz/tl/tl.php?id=gxws$LR•IPV4•20『线路10』
广西卫视,http://sh.lnott.top:880/dx41.m3u8$LR•IPV4•20『线路11』
广西卫视,http://39.134.67.108/PLTV/88888888/224/3221226024/1.m3u8$LR•IPV4•20『线路12』
广西卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226549$LR•IPV4•20『线路13』
广西卫视,http://live.gxrb.com.cn/tv/gxtvlive03/index.m3u8$LR•IPV4•20『线路14』
广西卫视,http://[2409:8087:1a01:df::4047]:80/TVOD/88888888/224/3221226091/main.m3u8$LR•IPV6•20『线路15』
广西卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003887394.m3u8$LR•IPV4•20『线路16』
广西卫视,https://hlscdn.liangtv.cn/live/de0f97348eb84f62aa6b7d8cf0430770/dd505d87880c478f901f38560ca4d4e6.m3u8$LR•IPV4•20『线路17』
广西卫视,http://cssbyd.imwork.net:8082/hls/33/index.m3u8$LR•IPV4•20『线路18』
广西卫视,http://nas.hssvm.com:8888/udp/225.1.2.81:5002$LR•IPV4•20『线路19』
广西卫视,http://116.9.204.242:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•20『线路20』
厦门卫视,http://125.42.151.98:9901/tsfile/live/0125_1.m3u8$LR•IPV4•5『线路1』
厦门卫视,http://125.42.151.98:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•5『线路2』
厦门卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226542/1.m3u8$LR•IPV6•5『线路3』
厦门卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003887454.m3u8$LR•IPV4•5『线路4』
厦门卫视,https://epg.pw/stream/aa65dd411565991ace44f9e5934bd018fdd52122e052d471a363b6ee839e1079.ctv$LR•IPV4•5『线路5』
甘肃卫视,http://a21709.tv.netsite.cc/proxy/910220240/910220240.m3u8$LR•IPV4•14『线路1』
甘肃卫视,http://a21709.tv.netsite.cc/proxy/1209404373/1209404373.m3u8$LR•IPV4•14『线路2』
甘肃卫视,http://a21709.tv.netsite.cc/proxy/1209404373/1209404373.m3u8$LR•IPV4•14『线路3』
甘肃卫视,http://39.150.96.141:65535/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•14『线路4』
甘肃卫视,http://39.150.96.141:65535/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•14『线路5』
甘肃卫视,http://8.138.7.223/tv/dl/careryun.php?id=45$LR•IPV4•14『线路6』
甘肃卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226522/index.m3u8?IASHttpSessionId=$LR•IPV4•14『线路7』
甘肃卫视,http://sh.lnott.top:880/dx56.m3u8$LR•IPV4•14『线路8』
甘肃卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225633$LR•IPV4•14『线路9』
甘肃卫视,https://hls.gstv.com.cn/49048r/6e1sy2.m3u8$LR•IPV4•14『线路10』
甘肃卫视,http://120.238.94.10:9901/tsfile/live/1079_1.m3u8$LR•IPV4•14『线路11』
甘肃卫视,http://223.241.247.214:9901/tsfile/live/0141_1.m3u8$LR•IPV4•14『线路12』
甘肃卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003887450.m3u8$LR•IPV4•14『线路13』
甘肃卫视,http://nas.hssvm.com:8888/udp/225.1.1.30:5002$LR•IPV4•14『线路14』
贵州卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8$LR•IPV6•22『线路1』
贵州卫视,http://a21709.tv.netsite.cc/proxy/189740973/189740973.m3u8$LR•IPV4•22『线路2』
贵州卫视,http://a21709.tv.netsite.cc/proxy/1494390345/1494390345.m3u8$LR•IPV4•22『线路3』
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8$LR•IPV4•22『线路4』
贵州卫视,http://222.169.85.8:9901/tsfile/live/0120_1.m3u8$LR•IPV4•22『线路5』
贵州卫视,http://8.138.7.223/tv/dl/careryun.php?id=39$LR•IPV4•22『线路6』
贵州卫视,https://live.mxdyeah.top/live.php?id=guizhouHD$LR•IPV4•22『线路7』
贵州卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226474/index.m3u8?IASHttpSessionId=$LR•IPV4•22『线路8』
贵州卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gzws$LR•IPV4•22『线路9』
贵州卫视,http://k.061899.xyz/m.php?id=gzws$LR•IPV4•22『线路10』
贵州卫视,http://t.061899.xyz/tl/tl.php?id=gzws$LR•IPV4•22『线路11』
贵州卫视,http://39.134.67.108/PLTV/88888888/224/3221225974/1.m3u8$LR•IPV4•22『线路12』
贵州卫视,http://39.134.67.108/PLTV/88888888/224/3221226030/1.m3u8$LR•IPV4•22『线路13』
贵州卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226474$LR•IPV4•22『线路14』
贵州卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/guizhouHD/__op/default/__f/index.m3u8$LR•IPV4•22『线路15』
贵州卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/guizhouHD/__op/default/__f/index.m3u8$LR•IPV4•22『线路16』
贵州卫视,http://[2409:8087:1a01:df::4030]:80/TVOD/88888888/224/3221225974/main.m3u8$LR•IPV6•22『线路17』
贵州卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873471.m3u8$LR•IPV4•22『线路18』
贵州卫视,http://58.57.40.22:9901/tsfile/live/1042_1.m3u8$LR•IPV4•22『线路19』
贵州卫视,http://58.19.43.46:9901/tsfile/live/1011_1.m3u8$LR•IPV4•22『线路20』
贵州卫视,http://182.150.23.74:808/hls/26/index.m3u8$LR•IPV4•22『线路21』
贵州卫视,http://nas.hssvm.com:8888/udp/225.1.2.28:5002$LR•IPV4•22『线路22』
河北卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8$LR•IPV6•23『线路1』
河北卫视,http://a21709.tv.netsite.cc/proxy/1385861493/1385861493.m3u8$LR•IPV4•23『线路2』
河北卫视,http://a21709.tv.netsite.cc/proxy/1385861493/1385861493.m3u8$LR•IPV4•23『线路3』
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8$LR•IPV4•23『线路4』
河北卫视,http://8.138.7.223/tv/dl/careryun.php?id=34$LR•IPV4•23『线路5』
河北卫视,http://120.76.248.139/live/bfgd/4200000108.m3u8$LR•IPV4•23『线路6』
河北卫视,https://live.mxdyeah.top/live.php?id=hebeiSD$LR•IPV4•23『线路7』
河北卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226406/index.m3u8?IASHttpSessionId=$LR•IPV4•23『线路8』
河北卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hbws$LR•IPV4•23『线路9』
河北卫视,http://k.061899.xyz/m.php?id=hbws$LR•IPV4•23『线路10』
河北卫视,http://t.061899.xyz/tl/tl.php?id=hbws$LR•IPV4•23『线路11』
河北卫视,http://39.134.67.108/PLTV/88888888/224/3221225961/1.m3u8$LR•IPV4•23『线路12』
河北卫视,http://39.134.67.108/PLTV/88888888/224/3221225991/1.m3u8$LR•IPV4•23『线路13』
河北卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226406$LR•IPV4•23『线路14』
河北卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/hebeiSD/__op/default/__f/index.m3u8$LR•IPV4•23『线路15』
河北卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/hebeiSD/__op/default/__f/index.m3u8$LR•IPV4•23『线路16』
河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=f1b16a3a3866dafecb94ec2bb4160e58$LR•IPV4•23『线路17』
河北卫视,http://[2409:8087:1a01:df::4035]:80/TVOD/88888888/224/3221225961/main.m3u8$LR•IPV6•23『线路18』
河北卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873460.m3u8$LR•IPV4•23『线路19』
河北卫视,http://39.164.160.249:9901/tsfile/live/0117_1.m3u8$LR•IPV4•23『线路20』
河北卫视,https://jwplay.hebyun.com.cn/live/hbwstv/1500k/tzwj_video.m3u8$LR•IPV4•23『线路21』
河北卫视,http://36.32.174.67:60080/newlive/live/hls/36/live.m3u8$LR•IPV4•23『线路22』
河北卫视,http://61.156.228.12:8154/tsfile/live/0117_1.m3u8$LR•IPV4•23『线路23』
河南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8$LR•IPV6•22『线路1』
河南卫视,http://a21709.tv.netsite.cc/proxy/251465659/251465659.m3u8$LR•IPV4•22『线路2』
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8$LR•IPV4•22『线路3』
河南卫视,http://tvpull.dxhmt.cn:9081/tv/11425-1.m3u8$LR•IPV4•22『线路4』
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws$LR•IPV4•22『线路5』
河南卫视,http://222.169.85.8:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•22『线路6』
河南卫视,http://222.169.85.8:9901/tsfile/live/0139_1.m3u8$LR•IPV4•22『线路7』
河南卫视,http://218.89.240.144:59901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•22『线路8』
河南卫视,https://live.mxdyeah.top/live.php?id=henanHD$LR•IPV4•22『线路9』
河南卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226480/index.m3u8?IASHttpSessionId=$LR•IPV4•22『线路10』
河南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hnws$LR•IPV4•22『线路11』
河南卫视,http://k.061899.xyz/m.php?id=hnws$LR•IPV4•22『线路12』
河南卫视,http://t.061899.xyz/tl/tl.php?id=hnws$LR•IPV4•22『线路13』
河南卫视,http://39.134.67.108/PLTV/88888888/224/3221226023/1.m3u8$LR•IPV4•22『线路14』
河南卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226480$LR•IPV4•22『线路15』
河南卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/henanHD/__op/default/__f/index.m3u8$LR•IPV4•22『线路16』
河南卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/henanHD/__op/default/__f/index.m3u8$LR•IPV4•22『线路17』
河南卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003887270.m3u8$LR•IPV4•22『线路18』
河南卫视,http://tvpull.dxhmt.cn:9081/tv/11425-1.m3u8$LR•IPV4•22『线路19』
河南卫视,http://120.238.94.10:9901/tsfile/live/1068_1.m3u8$LR•IPV4•22『线路20』
河南卫视,http://58.19.43.46:9901/tsfile/live/1006_1.m3u8$LR•IPV4•22『线路21』
河南卫视,http://cssbyd.imwork.net:8082/hls/37/index.m3u8$LR•IPV4•22『线路22』
黑龙江卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8$LR•IPV6•22『线路1』
黑龙江卫视,http://a21709.tv.netsite.cc/proxy/982668357/982668357.m3u8$LR•IPV4•22『线路2』
黑龙江卫视,http://a21709.tv.netsite.cc/proxy/1993445467/1993445467.m3u8$LR•IPV4•22『线路3』
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8$LR•IPV4•22『线路4』
黑龙江卫视,http://8.138.7.223/tv/dl/douyincdn.php?id=29$LR•IPV4•22『线路5』
黑龙江卫视,http://8.138.7.223/tv/dl/careryun.php?id=32$LR•IPV4•22『线路6』
黑龙江卫视,http://iptv.huuc.edu.cn/hls/hljhd.m3u8$LR•IPV4•22『线路7』
黑龙江卫视,http://39.150.96.141:65535/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•22『线路8』
黑龙江卫视,https://live.mxdyeah.top/live.php?id=heilongjiangHD$LR•IPV4•22『线路9』
黑龙江卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226327/index.m3u8?IASHttpSessionId=$LR•IPV4•22『线路10』
黑龙江卫视,http://k.061899.xyz/m.php?id=hljws$LR•IPV4•22『线路11』
黑龙江卫视,http://t.061899.xyz/tl/tl.php?id=hljws$LR•IPV4•22『线路12』
黑龙江卫视,http://sh.lnott.top:880/dx36.m3u8$LR•IPV4•22『线路13』
黑龙江卫视,http://39.134.67.108/PLTV/88888888/224/3221226006/1.m3u8$LR•IPV4•22『线路14』
黑龙江卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226585$LR•IPV4•22『线路15』
黑龙江卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/heilongjiangHD/__op/default/__f/index.m3u8$LR•IPV4•22『线路16』
黑龙江卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/heilongjiangHD/__op/default/__f/index.m3u8$LR•IPV4•22『线路17』
黑龙江卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873470.m3u8$LR•IPV4•22『线路18』
黑龙江卫视,http://39.164.160.249:9901/tsfile/live/0143_1.m3u8$LR•IPV4•22『线路19』
黑龙江卫视,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8$LR•IPV4•22『线路20』
黑龙江卫视,http://iptv.huuc.edu.cn/hls/hljhd.m3u8$LR•IPV4•22『线路21』
黑龙江卫视,http://124.116.183.146:9901/tsfile/live/0143_1.m3u8$LR•IPV4•22『线路22』
湖北卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8$LR•IPV6•21『线路1』
湖北卫视,http://a21709.tv.netsite.cc/proxy/209398845/209398845.m3u8$LR•IPV4•21『线路2』
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8$LR•IPV4•21『线路3』
湖北卫视,http://8.138.7.223/tv/dl/douyincdn.php?id=25$LR•IPV4•21『线路4』
湖北卫视,http://8.138.7.223/tv/dl/careryun.php?id=28$LR•IPV4•21『线路5』
湖北卫视,https://live.mxdyeah.top/live.php?id=hubeiSD$LR•IPV4•21『线路6』
湖北卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226477/index.m3u8?IASHttpSessionId=$LR•IPV4•21『线路7』
湖北卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hubws$LR•IPV4•21『线路8』
湖北卫视,http://k.061899.xyz/m.php?id=hubws$LR•IPV4•21『线路9』
湖北卫视,http://t.061899.xyz/tl/tl.php?id=hubws$LR•IPV4•21『线路10』
湖北卫视,http://sh.lnott.top:880/dx42.m3u8$LR•IPV4•21『线路11』
湖北卫视,http://39.134.67.108/PLTV/88888888/224/3221225975/1.m3u8$LR•IPV4•21『线路12』
湖北卫视,http://39.134.67.108/PLTV/88888888/224/3221226015/1.m3u8$LR•IPV4•21『线路13』
湖北卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226477$LR•IPV4•21『线路14』
湖北卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/hubeiSD/__op/default/__f/index.m3u8$LR•IPV4•21『线路15』
湖北卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/hubeiSD/__op/default/__f/index.m3u8$LR•IPV4•21『线路16』
湖北卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873465.m3u8$LR•IPV4•21『线路17』
湖北卫视,http://58.57.40.22:9901/tsfile/live/1038_1.m3u8$LR•IPV4•21『线路18』
湖北卫视,http://iptv.huuc.edu.cn/hls/hbhd.m3u8$LR•IPV4•21『线路19』
湖北卫视,http://120.238.94.10:9901/tsfile/live/1055_1.m3u8$LR•IPV4•21『线路20』
湖北卫视,http://113.57.111.4:1111/tsfile/live/1015_1.m3u8$LR•IPV4•21『线路21』
江西卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8$LR•IPV6•21『线路1』
江西卫视,http://a21709.tv.netsite.cc/proxy/203181175/203181175.m3u8$LR•IPV4•21『线路2』
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8$LR•IPV4•21『线路3』
江西卫视,http://8.138.7.223/tv/dl/careryun.php?id=30$LR•IPV4•21『线路4』
江西卫视,http://iptv.huuc.edu.cn/hls/jxhd.m3u8$LR•IPV4•21『线路5』
江西卫视,https://migu.188766.xyz/?migutoken=ec5db662362dfc44c29d19ebabd3b6f7&id=%E6%B1%9F%E8%A5%BF%E5%8D%AB%E8%A7%86&pp=1$LR•IPV4•21『线路6』
江西卫视,https://live.mxdyeah.top/live.php?id=jiangxiHD$LR•IPV4•21『线路7』
江西卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226344/index.m3u8?IASHttpSessionId=$LR•IPV4•21『线路8』
江西卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jxws$LR•IPV4•21『线路9』
江西卫视,http://k.061899.xyz/m.php?id=jxws$LR•IPV4•21『线路10』
江西卫视,http://t.061899.xyz/tl/tl.php?id=jxws$LR•IPV4•21『线路11』
江西卫视,http://sh.lnott.top:880/dx43.m3u8$LR•IPV4•21『线路12』
江西卫视,http://39.134.67.108/PLTV/88888888/224/3221225935/1.m3u8$LR•IPV4•21『线路13』
江西卫视,http://39.134.67.108/PLTV/88888888/224/3221225995/1.m3u8$LR•IPV4•21『线路14』
江西卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226344$LR•IPV4•21『线路15』
江西卫视,http://[2409:8087:1a01:df::4027]:80/TVOD/88888888/224/3221225935/main.m3u8$LR•IPV6•21『线路16』
江西卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000004796511.m3u8$LR•IPV4•21『线路17』
江西卫视,http://39.164.160.249:9901/tsfile/live/0138_1.m3u8$LR•IPV4•21『线路18』
江西卫视,http://iptv.huuc.edu.cn/hls/jxhd.m3u8$LR•IPV4•21『线路19』
江西卫视,http://58.17.48.228:808/hls/17/index.m3u8$LR•IPV4•21『线路20』
